Year,District,SUGARCANE YIELD (Kg per ha),Apr_ET Mean,Apr_EVI Mean,Apr_Fpar Mean,Apr_Gpp Mean,Apr_Lai Mean,Apr_NDVI Mean,Aug_ET Mean,Aug_EVI Mean,Aug_Fpar Mean,Aug_Gpp Mean,Aug_Lai Mean,Aug_NDVI Mean,Dec_ET Mean,Dec_EVI Mean,Dec_Fpar Mean,Dec_Gpp Mean,Dec_Lai Mean,Dec_NDVI Mean,Feb_ET Mean,Feb_EVI Mean,Feb_Fpar Mean,Feb_Gpp Mean,Feb_Lai Mean,Feb_NDVI Mean,Jan_ET Mean,Jan_EVI Mean,Jan_Fpar Mean,Jan_Gpp Mean,Jan_Lai Mean,Jan_NDVI Mean,Jul_ET Mean,Jul_EVI Mean,Jul_Fpar Mean,Jul_Gpp Mean,Jul_Lai Mean,Jul_NDVI Mean,Jun_ET Mean,Jun_EVI Mean,Jun_Fpar Mean,Jun_Gpp Mean,Jun_Lai Mean,Jun_NDVI Mean,Mar_ET Mean,Mar_EVI Mean,Mar_Fpar Mean,Mar_Gpp Mean,Mar_Lai Mean,Mar_NDVI Mean,May_ET Mean,May_EVI Mean,May_Fpar Mean,May_Gpp Mean,May_Lai Mean,May_NDVI Mean,Nov_ET Mean,Nov_EVI Mean,Nov_Fpar Mean,Nov_Gpp Mean,Nov_Lai Mean,Nov_NDVI Mean,Oct_ET Mean,Oct_EVI Mean,Oct_Fpar Mean,Oct_Gpp Mean,Oct_Lai Mean,Oct_NDVI Mean,Sep_ET Mean,Sep_EVI Mean,Sep_Fpar Mean,Sep_Gpp Mean,Sep_Lai Mean,Sep_NDVI Mean
2001,MATHURA,4251.42,0.451358467,0.15352845,0.168952967,0.001748333,0.3294395,0.22241965,10.09778288,0.35087855,0.430883475,0.01396175,1.11401545,0.47426725,1.86246955,0.2054587,0.323365525,0.00808495,0.4477685,0.3422748,16.74691303,0.48852385,0.679184275,0.0240938,2.01764545,0.67218315,9.97734845,0.3947949,0.576855875,0.020390725,1.2617743,0.59404,6.7648212,0.3533479,0.2985286,0.010918325,0.691400725,0.4579454,0.69067985,0.2135875,0.16079585,0.00097735,0.3202102,0.29316125,8.43656445,0.35659265,0.46306325,0.0103879,1.238647,0.5233457,0.00450145,0.1456157,0.132435125,2.5e-05,0.2488514,0.2087252,1.225182625,0.1649252,0.20811165,0.00539265,0.343830875,0.27201165,1.630531,0.1942356,0.259948067,0.003864733,0.472070567,0.2984765,2.930733375,0.262624,0.370052375,0.0044188,0.84075035,0.38555245
2002,MATHURA,5395.47,0.113247033,0.15621025,0.168288267,0.000298967,0.305878067,0.22111305,4.8489956,0.27867135,0.279303475,0.00912465,0.6109573,0.39991665,3.465071125,0.30156635,0.412269625,0.0109858,0.62800205,0.44918385,17.06542998,0.49270915,0.69126985,0.026716625,2.077302,0.6878756,8.27068595,0.3710937,0.5406009,0.018892975,1.1231193,0.5722144,0.11147955,0.18075045,0.168234975,0.000180225,0.31723855,0.25331025,0.2634804,0.17577295,0.174982225,0.00062275,0.344465275,0.241397,6.397319925,0.3528432,0.4821041,0.0076467,1.251565633,0.5096399,0.000512625,0.1407277,0.13997165,0.0,0.25480105,0.19268165,2.6647187,0.22466465,0.29966855,0.00781445,0.53401415,0.35699765,3.216737167,0.2234763,0.340120033,0.006371133,0.6379683,0.344267,6.829352475,0.31112175,0.429668375,0.00982205,1.044398,0.45964355
2003,MATHURA,4926.71,0.045021167,0.16589435,0.176506667,8.43e-05,0.328862833,0.2406682,15.8529059,0.3505393,0.3962689,0.022130125,0.989584125,0.49188605,4.335435075,0.3216843,0.351498625,0.012714225,0.569800075,0.5068589,15.19113,0.4845555,0.665960375,0.0281156,1.888485225,0.6709705,7.476544275,0.39347815,0.47642795,0.01781495,1.0507161,0.61486165,9.955446625,0.27146455,0.19589645,0.014380275,0.41484685,0.40025035,0.91162215,0.15021905,0.1361289,0.001744825,0.248048825,0.2046952,7.387878075,0.35876385,0.42685715,0.012835975,0.997087675,0.50765355,0.000187425,0.13490505,0.1338522,0.0,0.25248625,0.18823475,2.175969175,0.1953387,0.249211675,0.0077581,0.4165369,0.3096591,3.858483933,0.2247077,0.307684433,0.0092289,0.586456067,0.3543872,12.3976051,0.31302555,0.40043765,0.0208394,0.9880831,0.48956165
2004,MATHURA,4772.15,0.09098425,0.15200735,0.1530493,0.00035375,0.27973215,0.21438075,12.32255703,0.3767239,0.369812725,0.0191389,0.8798411,0.5000766,4.9360951,0.33819285,0.45248735,0.012839925,0.794758425,0.51501185,17.2617775,0.47612175,0.6976911,0.02566765,2.156101825,0.6775853,8.7966327,0.44485655,0.532272375,0.0196143,1.310355,0.65619975,3.03744235,0.21634315,0.1837125,0.005386775,0.3634964,0.29974105,0.41837915,0.17089985,0.156662675,0.000800325,0.297907875,0.23448295,3.982578775,0.29790835,0.385200575,0.004794975,0.897018775,0.4506398,0.0118245,0.137349,0.134620667,5.47e-05,0.246969133,0.1910676,2.412285867,0.2179827,0.280431267,0.008179967,0.469334467,0.3478379,3.2544406,0.20612795,0.2908918,0.008982325,0.54048605,0.32684585,7.139282975,0.2776802,0.391668425,0.011039225,0.929439,0.4173984
2005,MATHURA,4556.51,0.222467867,0.1464457,0.149773133,0.0010385,0.267847833,0.21357405,9.8462194,0.36109825,0.4177986,0.0148604,1.0108596,0.4984325,2.89756505,0.26547525,0.426202425,0.010270025,0.6753364,0.42605945,13.65084103,0.46423295,0.6246596,0.02424055,1.678181475,0.65115485,10.23483273,0.463302,0.645725525,0.0224678,1.53383635,0.65797745,11.6074074,0.2439631,0.208388425,0.014558975,0.46269225,0.3460892,0.41543795,0.14650645,0.142164225,0.0009374,0.263060675,0.21473495,5.56366625,0.25330395,0.368317775,0.0101581,0.84967,0.4090533,0.111410675,0.14472,0.14449585,0.000489025,0.262501575,0.1976995,2.373135325,0.2077639,0.2703587,0.008967575,0.467983475,0.3278547,4.545294533,0.2305583,0.333184267,0.011870633,0.625274467,0.36097,11.89679293,0.2888909,0.412892625,0.0195047,1.01705755,0.4399527
2006,MATHURA,4427.48,0.183203067,0.1469363,0.1492531,0.000738433,0.2709599,0.21553755,22.39793348,0.392512,0.439187325,0.0289274,1.140189675,0.52828075,3.9625865,0.27357585,0.4317336,0.01213755,0.70670415,0.4393626,13.5653931,0.44981675,0.627114275,0.016644975,1.70990805,0.630597,10.13377228,0.4247246,0.628093025,0.01997235,1.42401,0.6187156,15.5947328,0.29228325,0.231852675,0.016661975,0.510886825,0.41673405,1.066930975,0.17993865,0.177293825,0.001737775,0.34996315,0.24004145,5.774407275,0.29292865,0.3595947,0.0130157,0.798074475,0.43906875,0.0677864,0.1485815,0.138770825,0.000241675,0.258458275,0.2060429,1.516170075,0.1613357,0.202938775,0.00694795,0.3266292,0.267531,3.0151352,0.1887821,0.2556538,0.008839833,0.464244533,0.2870139,13.31014035,0.28281315,0.415734825,0.022665625,1.02545175,0.4163347
2007,MATHURA,4844.92,0.092389667,0.15476695,0.155875967,0.000330867,0.2881755,0.2227938,12.79940888,0.3692651,0.442225425,0.019066325,1.17612615,0.50273795,3.085952525,0.26202315,0.38890285,0.0101972,0.5976371,0.4258942,17.14069748,0.4894883,0.702435275,0.031390925,2.172143725,0.69357335,10.21278193,0.40896685,0.623611425,0.019917225,1.4575564,0.6086098,7.884366575,0.333237,0.265182325,0.011605175,0.5876618,0.4513411,1.426907925,0.17935635,0.1625405,0.002601375,0.319667125,0.26563505,8.931398175,0.3226857,0.4313341,0.018086775,1.08720045,0.4876994,0.00104125,0.14748365,0.143723725,0.0,0.270283875,0.19986865,0.938786325,0.1414876,0.170115675,0.00444825,0.27600605,0.24339505,1.9132983,0.191707,0.268789367,0.0045019,0.492084233,0.2907286,8.957921625,0.30887825,0.441706225,0.0124673,1.138169625,0.45177685
2008,MATHURA,4389.8,0.2713075,0.15462085,0.15444815,0.001065425,0.287568875,0.22716255,21.7973456,0.3624476,0.458381075,0.026676625,1.271179375,0.54223025,5.269487675,0.34072175,0.48695405,0.014490525,0.864802025,0.5360012,13.29566515,0.4441204,0.611605275,0.021230425,1.60621875,0.61776135,8.23007815,0.3857846,0.560578775,0.017327175,1.212139575,0.59156655,11.76480358,0.3312865,0.32777345,0.015434825,0.7876762,0.4758665,3.882570825,0.2573994,0.21522205,0.005739625,0.457066175,0.3450774,5.436160775,0.3141719,0.43178795,0.0075057,0.96820935,0.4600196,0.3622624,0.1510406,0.140564967,0.000796933,0.267290333,0.22456005,3.562576367,0.2131487,0.2620332,0.009619933,0.4521274,0.3395273,3.6904556,0.1809721,0.2568985,0.009704375,0.4775583,0.28665975,17.53654205,0.26828135,0.430348725,0.0261505,1.094721575,0.41484595
2009,MATHURA,4323.29,0.206615,0.149205,0.1489256,0.0009951,0.264643933,0.21102525,8.8239267,0.3581922,0.3697538,0.01239395,0.910234825,0.49771045,4.72174645,0.29041055,0.481542675,0.0129538,0.834244825,0.4480882,12.59418493,0.42883485,0.60122885,0.021576625,1.5764706,0.6290439,11.07759998,0.44156505,0.656032625,0.02226425,1.622356775,0.64976955,2.318521725,0.22077785,0.187858675,0.0047804,0.379062525,0.300627,0.0317426,0.15078715,0.1451107,4.16e-05,0.2711954,0.204655,3.665710275,0.2624825,0.3147182,0.007119175,0.653509875,0.3901852,0.0085512,0.1445044,0.143135475,1.32e-05,0.270187775,0.20176425,2.695386375,0.19336745,0.25282265,0.00817045,0.433671375,0.31396925,3.731648067,0.2278986,0.3293477,0.0078041,0.649493767,0.3505062,9.96572795,0.3244408,0.4454639,0.0134727,1.1384195,0.47962325
2010,MATHURA,5084.47,0.000228533,0.1434023,0.139871633,0.0,0.251706633,0.20696775,21.3633282,0.36796215,0.39940055,0.02221605,1.046520575,0.52552095,6.6768342,0.26057685,0.39574265,0.012942725,0.610462325,0.4143654,16.59620658,0.4695943,0.6748898,0.024345225,2.026542675,0.6734057,10.18460688,0.4621234,0.5566295,0.0205663,1.376028425,0.65230475,7.24345285,0.29326255,0.224101475,0.010380575,0.483738625,0.40199325,0.132572375,0.1822546,0.15783115,0.00021585,0.3017157,0.25925495,4.3238178,0.27647525,0.370746025,0.005417175,0.8638248,0.4290051,0.0025487,0.15079665,0.14350955,0.0,0.268446425,0.2037183,7.557912025,0.18247075,0.22381295,0.009397225,0.370734,0.29688375,10.26362937,0.2332209,0.335362267,0.018717433,0.668533433,0.3532891,22.1909554,0.3190826,0.43806005,0.030510175,1.197577875,0.49614045
2011,MATHURA,4720.93,0.619073867,0.1530771,0.1685153,0.002127467,0.318307033,0.225164,25.15882673,0.39878835,0.4158665,0.02882805,1.1793685,0.56594495,4.361490775,0.32280105,0.49543365,0.0133176,0.83618,0.50419815,18.47290785,0.51058705,0.731615075,0.03633865,2.500509425,0.71119335,9.651238325,0.4005626,0.479968275,0.022007,1.09823465,0.5970759,11.51583365,0.28985,0.266461625,0.014173425,0.62406125,0.43087835,1.987309375,0.19483455,0.181384575,0.00293135,0.3702246,0.26972865,11.71614283,0.3577283,0.502781325,0.019669925,1.3342881,0.52947325,0.0026384,0.1517679,0.14713665,0.0,0.27594195,0.2133777,2.5207228,0.19037455,0.249758725,0.00867795,0.41853775,0.3047321,4.4088577,0.2160509,0.315066,0.0114821,0.5999808,0.3342622,20.21944128,0.3095336,0.4833585,0.030593625,1.3541827,0.46823835
2012,MATHURA,4511.63,0.255137475,0.1583649,0.15723585,0.000971925,0.29533355,0.2348976,15.09581733,0.37611395,0.352530275,0.021872825,0.908876375,0.53608875,3.93369055,0.3006768,0.4162455,0.01232715,0.693918975,0.46887775,13.13505223,0.46379535,0.62565055,0.023184375,1.65784475,0.63237025,10.4063341,0.47066085,0.6162037,0.023513825,1.508991775,0.66165755,5.121233825,0.2509277,0.1786574,0.00797415,0.362516,0.35629235,0.00439735,0.1403068,0.1424883,0.0,0.266511275,0.19231205,5.677284375,0.3163409,0.408664325,0.009573275,0.978304825,0.4566234,0.001482333,0.1371225,0.1410684,0.0,0.265641433,0.19182555,2.2907429,0.2097422,0.269540367,0.008316633,0.4700692,0.3351591,3.37832405,0.21257855,0.313663175,0.00764925,0.61665065,0.336191,13.9255927,0.33537275,0.47609495,0.020064825,1.287468,0.50968355
2013,MATHURA,4762.71,0.242092767,0.1491311,0.156587,0.0009228,0.291652767,0.2188975,15.48195885,0.4179545,0.43136455,0.021135075,1.206712175,0.58471615,4.94609125,0.34525635,0.49889705,0.013942375,0.9114187,0.5307062,17.32571447,0.4854291,0.6963397,0.030126075,2.2244986,0.6784379,8.2810057,0.4116284,0.60581735,0.017915525,1.338477175,0.62035625,7.033104275,0.2927701,0.22575565,0.010645975,0.52159585,0.4000624,1.424157375,0.16477195,0.162816725,0.0024639,0.32398275,0.2361603,8.700318775,0.331608,0.43747485,0.012710775,1.153221525,0.5026924,0.01927145,0.1531942,0.14998095,5.55e-05,0.285379025,0.2141048,1.9323065,0.1839518,0.2433955,0.007671975,0.409675775,0.30701065,4.6299735,0.2409942,0.355670933,0.008770667,0.720857367,0.3754367,12.03311868,0.3639749,0.501897675,0.015145075,1.40727285,0.5170728
2014,MATHURA,4212.12,0.4529903,0.1588979,0.1637317,0.001680367,0.302120967,0.231827,7.84610725,0.39866265,0.409195475,0.011246175,1.074122125,0.55752355,3.2647315,0.27599325,0.3441787,0.0102462,0.532582025,0.4503102,16.2159474,0.49572275,0.690135225,0.0322882,2.08055235,0.6921045,10.2128508,0.5114022,0.53150855,0.023614825,1.315019875,0.68037325,3.712386275,0.2563007,0.200394725,0.00632755,0.43507625,0.36502925,0.199317575,0.16814075,0.163386825,0.00038535,0.315329025,0.22603085,9.97834485,0.32377415,0.46193725,0.018429,1.1606145,0.4696733,0.1231225,0.15187525,0.15147425,0.000459675,0.290183275,0.21243625,1.1920495,0.15736845,0.19656175,0.005546125,0.3197248,0.26526855,3.9384852,0.2547401,0.3470996,0.007932333,0.6967299,0.3725623,10.45856563,0.34098635,0.523766,0.0105749,1.455781425,0.50027
2015,MATHURA,4670.35,0.721658333,0.1549476,0.162898867,0.002524433,0.3161263,0.23968975,10.48966263,0.4317325,0.5051051,0.011067175,1.419466875,0.5913418,4.05405775,0.3188734,0.487956225,0.011866075,0.880848725,0.48817605,18.37336923,0.5077399,0.7085517,0.02871205,2.309169525,0.69038145,9.715234525,0.4657772,0.4945529,0.0215385,1.191597775,0.64860685,7.312733875,0.2972749,0.276159975,0.011247675,0.6542612,0.4200109,0.27175605,0.196344,0.210932975,0.000344875,0.437820375,0.2768729,9.8185698,0.3573531,0.44881375,0.01902095,1.15085545,0.52972665,0.008596025,0.17254575,0.1744579,0.0,0.34709085,0.23688275,1.478714925,0.15876395,0.203191725,0.006016425,0.324123725,0.26609205,2.1310821,0.2195963,0.298484333,0.004496633,0.567933267,0.3453641,4.63202455,0.325721,0.49440135,0.0041502,1.35815875,0.49029145
2016,MATHURA,5360.0,0.089449575,0.13965865,0.142963125,0.000310575,0.2616846,0.2082698,17.11154845,0.40839505,0.42954425,0.024756325,1.192589375,0.58757255,5.406151475,0.3358242,0.500132325,0.014330525,0.897728425,0.5253881,14.3983612,0.44689605,0.658674667,0.020456275,1.932478967,0.64081235,12.7956283,0.4627116,0.51538145,0.0224109,1.286061475,0.63816175,6.434675775,0.2941702,0.23193065,0.00948225,0.521640725,0.422161,0.46025405,0.20365955,0.203438575,0.00057085,0.41640875,0.2732116,5.3281975,0.2714236,0.36843395,0.0088063,0.816530475,0.4127794,0.038807733,0.1618347,0.156857633,9.19e-05,0.301181167,0.2274693,1.679868833,0.1936734,0.2354462,0.006540233,0.390584833,0.3265015,2.597971925,0.18949385,0.294549375,0.0053374,0.561229625,0.3051836,14.46185283,0.3369384,0.531407,0.0192884,1.558791475,0.4939504
2017,MATHURA,5668.45,0.073604167,0.14250915,0.152353767,0.000273633,0.278132333,0.21044515,13.90572855,0.38343735,0.426541375,0.0200151,1.156600025,0.5358315,6.17142925,0.3594852,0.54569025,0.014936025,1.0643102,0.56452515,18.55085703,0.4926273,0.708817625,0.028092575,2.389670625,0.68505325,13.3503957,0.52378505,0.715904125,0.0251132,2.193516925,0.70814825,8.5863434,0.27362895,0.239010475,0.014119275,0.530759,0.36332895,1.87462035,0.211382,0.20462755,0.0034104,0.423937925,0.2904486,6.150137775,0.2747622,0.404329775,0.0120148,0.94065265,0.41485875,0.024307975,0.17180645,0.1687042,2.41e-05,0.33005255,0.23552455,1.577691275,0.1698812,0.21673795,0.006706175,0.34666155,0.28779755,2.217649167,0.1688711,0.2612636,0.0055506,0.475319333,0.2710459,9.874191,0.2797269,0.4514049,0.013079125,1.19599675,0.43542895
2001,AGRA,5207.32,0.326410333,0.14679535,0.155222533,0.001378833,0.288901133,0.2134295,8.6178288,0.3358718,0.3663024,0.013681775,0.861634625,0.45338295,3.1359255,0.26367175,0.385641075,0.0109084,0.566341,0.41547385,10.75315683,0.39206515,0.540240175,0.0189686,1.3168794,0.55541745,7.4669083,0.34565005,0.493416225,0.017067625,0.976307925,0.52334025,6.793956825,0.32837995,0.280299125,0.0116146,0.628254,0.4279486,0.794161675,0.19362975,0.158477,0.001544825,0.3078553,0.2710569,4.5343786,0.27965665,0.34716675,0.007553375,0.786110675,0.4067019,0.002296725,0.14898235,0.13318285,1.49e-05,0.2435563,0.2091959,2.21067995,0.2049417,0.274199875,0.008228525,0.460924225,0.33227415,2.286355367,0.1917811,0.260849167,0.006047767,0.4600571,0.2981118,2.8507275,0.2392194,0.3279344,0.004692425,0.69103635,0.355945
2002,AGRA,5488.95,0.056781167,0.15413155,0.165155333,0.000136633,0.296878167,0.22180775,6.573820775,0.2868164,0.267933625,0.01161755,0.58166035,0.4089417,3.3512659,0.2900657,0.39440355,0.0106679,0.593228,0.4308357,12.02937545,0.4138288,0.574159575,0.022633975,1.43552895,0.60141835,6.87487395,0.3462354,0.50365665,0.0177554,0.95782515,0.53554525,0.17686205,0.16242435,0.142204675,0.00031175,0.255319625,0.22926135,0.262573525,0.1614312,0.1576187,0.000753725,0.29357865,0.21985105,3.98510085,0.30158525,0.392614233,0.0064733,0.8491123,0.43149285,0.0009061,0.13940745,0.1406856,0.0,0.249871325,0.1919089,2.3754596,0.21580255,0.2847128,0.0076139,0.485989875,0.34422465,3.132466633,0.2165244,0.3158954,0.0073515,0.5634853,0.3336203,8.07229485,0.31395255,0.405430175,0.012343475,0.929710325,0.44886625
2003,AGRA,5242.07,0.010053567,0.1510764,0.156973067,2.58e-05,0.284252567,0.2238231,17.52715755,0.31014,0.3435739,0.02081105,0.823902175,0.4125837,4.971717075,0.3321429,0.350039275,0.014429,0.577600075,0.50990455,10.7888867,0.41171875,0.54401105,0.0228689,1.310971475,0.5709087,6.329350525,0.35012185,0.409403025,0.016323925,0.858779825,0.5467501,11.79849645,0.2979871,0.222211375,0.0144898,0.467599,0.40510865,1.3879885,0.15109075,0.1316588,0.00223485,0.233820525,0.2069272,4.412556475,0.28504255,0.3350389,0.009143475,0.697683575,0.41564235,0.00037425,0.13098855,0.131348875,0.0,0.239096825,0.18590115,3.3985332,0.22985845,0.303452725,0.01083235,0.51949915,0.35767845,4.4886175,0.2174071,0.2951737,0.012004067,0.548625567,0.3411472,14.8387081,0.29509045,0.2996419,0.02114645,0.65559145,0.45061625
2004,AGRA,5088.14,0.079037975,0.15189825,0.155911875,0.00026235,0.2805796,0.2213122,13.53548035,0.3934006,0.3701958,0.020772325,0.873793225,0.5047589,4.683224325,0.32400605,0.417630275,0.01293975,0.689584,0.49689705,11.04182555,0.38683115,0.55982535,0.020819475,1.366670625,0.57683485,7.08470035,0.3952048,0.42682555,0.017543875,0.87793095,0.59447635,3.7520262,0.2054875,0.14797275,0.00682085,0.274540375,0.28700485,0.576770125,0.148025,0.1410081,0.00124295,0.248160275,0.20438745,2.212253125,0.24320165,0.30990875,0.003571375,0.6266178,0.37637845,0.018843,0.15121195,0.140464533,7.04e-05,0.248538033,0.1991299,3.151052267,0.261262,0.3229296,0.009884767,0.5531656,0.4070104,3.29781885,0.2144152,0.290559675,0.00961135,0.51235685,0.3340476,7.7367213,0.2725269,0.3765351,0.01371815,0.835851975,0.40734055
2005,AGRA,5000.0,0.199905467,0.14439995,0.144868867,0.000900033,0.254384233,0.21301425,10.9923692,0.3586106,0.3751648,0.0181519,0.84194635,0.4709565,3.32392585,0.2803679,0.42398045,0.011269775,0.643087525,0.4369299,8.664821675,0.3647841,0.499435375,0.018940525,1.09396075,0.52105355,7.6570517,0.3891605,0.55300295,0.019043675,1.12054705,0.57454355,16.09485503,0.2373518,0.189150525,0.015284175,0.389008825,0.32270105,0.7628874,0.14853415,0.125412325,0.00127215,0.221484675,0.2181624,3.116962125,0.2001977,0.2866953,0.00716605,0.58162885,0.31799275,0.09379005,0.14345735,0.144921725,0.0003988,0.26197605,0.19937195,2.6612551,0.21772875,0.2915036,0.00972465,0.4987814,0.3432871,4.089701333,0.2284648,0.315494633,0.011277967,0.5770284,0.354826,11.40505175,0.2919579,0.38611225,0.019831875,0.85528025,0.4247755
2006,AGRA,5327.91,0.1122387,0.1442531,0.1444898,0.000449833,0.257822967,0.21459885,19.41675858,0.3744026,0.3897472,0.025770075,0.922199025,0.4963316,4.55922365,0.31611135,0.466139825,0.013891175,0.76416905,0.47784635,8.7215004,0.3760008,0.507771825,0.01306885,1.154861325,0.534548,8.063320725,0.3776055,0.550778825,0.018026275,1.116649575,0.55058955,12.70915538,0.3201541,0.248577675,0.01488905,0.5520735,0.42279835,1.145506375,0.18046555,0.16935695,0.00217255,0.326977625,0.2502566,3.393037625,0.2335782,0.2779906,0.008925525,0.550450425,0.3495638,0.078051775,0.1525527,0.140214425,0.00028625,0.25791705,0.20984485,1.984530925,0.18755095,0.241380525,0.008315575,0.39225235,0.3052088,2.2122912,0.1776291,0.229614467,0.007482867,0.390244067,0.2768709,10.111024,0.2458924,0.365233875,0.018945625,0.8106852,0.36232535
2007,AGRA,5184.54,0.054884933,0.1592521,0.163046533,0.0001473,0.303655867,0.23187105,11.66994698,0.3498298,0.382977725,0.018862675,0.92530465,0.45989085,3.12393895,0.27165035,0.382647725,0.01049545,0.5791417,0.4236157,12.29307435,0.40248465,0.567723375,0.0254055,1.468266125,0.5905089,9.01366215,0.40253345,0.575478125,0.018358625,1.28459395,0.5768072,7.791159775,0.3160524,0.218173275,0.0117681,0.46592865,0.4121716,1.463198575,0.1784669,0.157383125,0.00317375,0.29796985,0.25726405,5.17650095,0.2490095,0.344411825,0.012664375,0.732893425,0.3776772,0.00156135,0.15398645,0.15313165,0.0,0.287463225,0.20752455,1.025287575,0.15008275,0.18052315,0.0048041,0.295013925,0.25039,1.398517033,0.1721436,0.2206058,0.0043882,0.371746,0.2646275,6.13097095,0.264714,0.3547111,0.011668,0.771814275,0.37721235
2008,AGRA,4377.45,0.22028705,0.1454484,0.1482762,0.0009994,0.262463225,0.2122415,22.79904533,0.3549955,0.41589415,0.026147675,1.037615575,0.50772225,5.646212825,0.34720725,0.484558775,0.01564925,0.84345915,0.5282648,9.3984951,0.38684865,0.5189521,0.01793665,1.191689,0.53480135,7.128964425,0.36217165,0.496728925,0.015689675,1.001449725,0.53312245,15.71377773,0.307661,0.272474925,0.0172277,0.615824925,0.4249569,4.761431075,0.2494628,0.195335925,0.006779975,0.39346045,0.3393413,3.229693225,0.26657465,0.335278125,0.005509775,0.675457,0.3830837,0.2513114,0.14525135,0.139668033,0.000708967,0.248098567,0.2076479,4.988603533,0.24019,0.304074833,0.012199567,0.517034333,0.3854466,5.621287675,0.2071333,0.2799393,0.013187225,0.509919625,0.32562545,18.98797665,0.2689168,0.39582285,0.0247452,0.898123475,0.40371425
2009,AGRA,4277.35,0.209326933,0.1549719,0.158569533,0.000898,0.2823003,0.2260431,9.69854105,0.3755353,0.345001975,0.014503875,0.80991045,0.48836735,6.037522325,0.33404245,0.527216475,0.0151819,0.99165095,0.50396765,8.767199825,0.36323725,0.49883365,0.019120625,1.10327895,0.5446039,8.93180745,0.4094306,0.576095825,0.02110525,1.245292325,0.59882385,2.9359544,0.2228391,0.180194375,0.00586145,0.35366505,0.29831255,0.035525,0.15528455,0.145923125,4.14e-05,0.263813175,0.2135538,2.60483375,0.2271687,0.276199975,0.006174475,0.534575575,0.34794625,0.023647425,0.15786855,0.155871675,5.88e-05,0.292110525,0.2183316,3.383992525,0.2193685,0.286110925,0.00961475,0.4735227,0.3530491,3.200339667,0.227725,0.3097824,0.007551367,0.576972367,0.3508827,10.10019435,0.32356095,0.42832925,0.0151494,1.0281227,0.48006475
2010,AGRA,5077.1,0.0004815,0.14362865,0.142536333,0.0,0.2519382,0.21009775,19.9567234,0.4138828,0.4001342,0.020416425,1.0214978,0.5439832,7.280210625,0.304931,0.445377,0.015955,0.71092025,0.4662685,12.00742593,0.39513605,0.5742192,0.02038255,1.47372885,0.5879642,8.37936495,0.43187815,0.52852755,0.018717025,1.251801625,0.62066075,6.554997925,0.29979875,0.218268075,0.00996355,0.44720955,0.3854884,0.084159325,0.1659136,0.13946555,0.00018105,0.253980175,0.2351398,2.355913175,0.23396185,0.292107375,0.00404965,0.5888775,0.36072395,0.0015863,0.1496196,0.14527445,0.0,0.269639675,0.20059795,8.90104395,0.21125035,0.266537475,0.0117398,0.442360025,0.33636,11.12540883,0.2265881,0.321595067,0.018673867,0.5904647,0.3423997,21.56971453,0.3235998,0.42865455,0.029835775,1.0577923,0.4708928
